,text,sentiment,label
1459,"unke dil dilachaspiyon men khoe hue hote hai. unhonne chupke-chupke unjust ones whisper ki niti apnanevalon ne ki yah to bas tum jaisa hi ek manushy hai. phir kya tum dekhte-boojhte jadoo men phns jaoge
",positive,2
1460,"i translations ki ashuddhiyan dikha chuka hoon.
",negative,0
1461,"san 712 men commander of persia muhammad bin kasim ne king of sindh ko hara diya .
",negative,0
1462,"cash rupye , silver aur sone ke aabhooshan , coconuts , fruits , flowers lord ko bhent men chaaye jate hain.
",neutral,1
1463,"result ghar family kalah mach gaya.
",negative,0
1464,"india government ke pas desh ki raksha ke lie paryapt plans and arrangements n the
",negative,0
1465,"ji right , 10 karor dlarz -
",neutral,1
1466,"contact list ko show hai jo snpark soochi men ऑflain hain
",negative,0
1467,"malashay-avagrhantradarshan examining the disease ke lie doctor dvara pryog kiya jane vala ek bahut hi important instrument hai
",positive,2
1468,"court ne kaha ki ve words sirph laughable the aur readers par koee effect dalne men incapable the.
",negative,0
1469,"ae mere devotees ! aaj n tumhen koee fear hai aur n tum shokakul hoge.  -
",positive,2
1470,"brmaha ek aur sirf ek hi hai.
",neutral,1
1471,"kripya songs ko project men add
",positive,2
1472,"pass URI ko Type  Link desktop entry men bhej nahin sakta hai
",neutral,1
1473,"institutional arrangements ke satisfactory poora hone ki evidence
",positive,2
1474,"kisi ne uske samne isak prkar ka git gaya:  jab log mujhse dan nahin mangte to jan parta hai ki daridr vyati hoon
",negative,0
1475,"ye ek sath hi pale aur bae aur life friends rahe.
",positive,2
1476,"something vastoo jo jivan ya utpti ke lie dangerous hai
",negative,0
1477,"rightist jamate-islmi such opposition partiyan amerika par faith karne ki general ki alleged moorkhta ki aalachna kar e hain
",negative,0
1478,"india aur togo ke warm and friendly snbndh hain.
",positive,2
1479,"unhonne sabhi hundreds of people logon se milakar unke duakh men apni bhagidari jatayi.
",negative,0
1480,"phir bhi unke novel men content vastu aur form ki drishti se talmel nahin perfect saka.
",negative,0
1481,"hamare pas fully tarah se autonomous vehicle hai
",neutral,1
1482,"isliye sapta sindhu hindu language  relion ki dharmbhasha  me jakar hapht hindu me parivartit ho gaya  avesta : vendidad fargard 118  .
",neutral,1
1483,"is prkar powerless , innocents , krodhit people ne apne authorities par gussa dikhaya tatha apne nikat ke nirdosh people ko nishana banaya
",negative,0
1484,"mritak accident ke time ek private job kar raha tha
",negative,0
1485,"iske i i , aur phir aap apne monthly payment ka bhugtan.
",negative,0
1486,"ve pichhle paimbar aese log the, jinhen allah ne marg dikhaya tha, to tum unhin ke marg ka anusaran karo. kah do, main tumse uska koee prtidan nahin mangta. vah to sampoorn snsar ke lie bas ek prbodh hai.
",negative,0
1487,"inspired teachers  apne udaharan se apne students men good moral moolyon ka samavesh kar sakte hain.
",positive,2
1488,"proxy ke madhyam se connection se refused kar diya
",negative,0
1489,"hamne ise highway 1 par san francisco se angeles enjeles tak chalaya hai
",neutral,1
1490,"i janta hoon ki bodhisattva sabhi living par apni kripa bhav bikhere hue hain !
",positive,2
1491,"radha ko eyes hai in aankhon ne today , vah bala hai aprtibh.
",neutral,1
1492,"well meri daughter ne uske first school ke pahle year ki events ka achchhi tarah se likha huaa chronicle diya hai.
",positive,2
1493,"mapi mode men MAPI accounts satyapit nahin kar sakta hai
",negative,0
1494,"ek unknown application tayshuda keyring ke lie password badalna chahta hai  aapko password chunna hai jise aap iske liye pryog karna chahte hain
",positive,2
1495,"words kuchh nahin kaha affairs iske ki  forgive lord sins ! too lord gunahon ko aur lord apne mamle men jo excess hamse ho gee ho , use kshma kar de aur lord plant disbelieving rakh , aur inkar karnevale logon ke muable men hamari sahayta kar.
",positive,2
1496,"garden ke charon or tatha aane-jane ke path ka upyog different short green sag-sabji jaise-dhniya , spinach , fenugreek , pudina aadi ugane ke lie kiya ja sakta central
",positive,2
1497,"ke staff ke ek sadasy ne uske bad guard kg earthworms lakar die , jiski kimat chandranna ko 300 rupye deni pari.
",neutral,1
1498,"kya aap nishchit hain ki aap in 0 tasks ko delete chahte hain
",positive,2
1499,"mool roop se is temple ka construction place century ke aas-pas huaa tha.
",neutral,1
1500,"is large number tatha hamare aaspas aese bahut se vayovriddh hain jo ki hamare desh tatha samaj ke lie bahumooly sahyog prdan kar rahe hain.
",positive,2
1501,"file  temporary fail ko final location   file  men bhejne men viphal :  file
",negative,0
1502,"jab aap pregnant men hain , aap apni aur look ki kis prkar se dekhbhal kar sakti hain , is bare aap ki midwife ya aapke doctor ko advice dena chahiye.
",positive,2
1503,"negative 3 , opposite 3 hai
",negative,0
1504,"hame kisse darna chahiye aur bachna chahiye
",negative,0
1505,"vahan pahli dafa ki maut ke siva unko maut ki talai chani hi n paregi aur uda unko doom of hell se mahphooz rakhega
",negative,0
1506,"traditional indian family moolyon ko kaphi aadar ki drishti se dekha jata hai.
",positive,2
1507,"air dispersion mdling aur transformation farmule chhah se ek article samarpit karne ke lie technical quality aur air pollution ke air dispersion mdling
",positive,2
1508,"unke old friend singh  Amar Singh  ne inki company abcl ke phel ho jane ke karan financial face ke samay inki madad kin.
",negative,0
1509,"order ham use tumhare lie retentive banaen aur use yad rakhne vale ear sunakar yad rakhen
",negative,0
1510,"services in wales ke lie sampark:-Welsh Office Drugs Unit, Welsh Office, Cathays Park, Cardiff CF1 3NQ telifon nambar ०२२२ ८२५१११
",neutral,1
1511,"reduce local swelling dard ko kam karne hetu barph ki thaili ka pryog kiya jata hai.
",negative,0
1512,"ek small se country ke lie nepal ki geographical vividhta bahut ullekhniy hai.
",neutral,1
1513,"nissndeh achchhe log pious men honge ,
",positive,2
1514,"unke hearts dilachaspiyon men trivial hue hote matters unhonne chupke-chupke kanaphoosi ki-arthat unjust ki niti apnanevalon ne ki  yah to bas other jaisa hi ek mortal matters phir kya other dekhte-boojhte magic men phns jaoge
",positive,2
1515,"debenture bond ke bare men mujhe samast complete knowledge
",neutral,1
1516,"flow of thought ka flow nikal thought
",neutral,1
1517,"kisi chemical compound ka component jo aavashyak hota hai
",neutral,1
1518,"aur yah hamesha har step ke bad ek reality ki janch karne ke lie good hai.
",positive,2
1519,"aur un par flocks ki flocks birds send din
",neutral,1
1520,"ata hamne unhen thing aur past ke lie shikshaprad udaharan bana diya
",neutral,1
1521,"full object death ka taste chakhnevala hai , aur tumhen to judgment ke day poora-poora badla de diya jaega. ata jise fire  jahannam  se hatakar garden men dail kar diya gaya , vah saphal raha. raha sansarik soul , to vah maya-samagri ke siva kuchh bhi nahin
",negative,0
1522,"englishman ki eyes men chamak aa gee ,
",neutral,1
1523,"most committees men public pratyaksh athva apratyaksh ng se tab snbaddh hoti hai jab unse memoranda snbndhi jnjapan prapt hote hain.
",neutral,1
1524,"lekin nanak ka jnjan guru se kahin ba-cha kar tha.
",neutral,1
1525,"je ka ph greater hai aa se
",positive,2
1526,"akasmat ek hawks ne sky men teji se dive lagaee aur doosri hawks par hamla kar diya .
",negative,0
1527,"to phir tumhen in books sari kitabon ki kya jaroorat hai
",positive,2
1528,"folder   doesn   men koee duplicate message nahin hai
",neutral,1
1529,"unhonne phir kabhi murakar nahin dekha
",neutral,1
1530,"hamen yahi sab apne digital jivan men bhi karna sikhna parta hai
",neutral,1
1531,"shimla, rail, road or air marg se reached ja sakta hai.
",positive,2
1532,"cell cycle men phase jismen cell ke size men vaddhi hoti hai tatha dna ki prtikriti nirmit hoti hai
",positive,2
1533,"international community ko ab manav ke sammukh complex issues ke samadhan hetu tolerance aur sadbhavna paida karne ke lie mankind wisdom mankind kary karna chahie.
",positive,2
1534,"aapke snjal devices and connections ko prbndhit karne ke lie notification area applet
",neutral,1
1535,"aur main aapke poster join vapas bhej groups  ikatthe aaiye
",positive,2
1536,"ki ye world , tony blair aur bono aur
",positive,2
1537,"aap ise number line kar sakte hain yadi aapko zaroorat pare to
",positive,2
1538,"yah necessary hai years next ten varshon men society se hunger door karne ke lie khady-utpadan production karna hoga.
",positive,2
1539,"yah message content hai , ek strong encryption algorithm ke sath  kisi bahri ke lie prayogik time sima men message ki samagri dekhna bahut difficult hoga
",positive,2
1540,"is madad hetu nimnankit samoohon ko chuna gaya hai
",neutral,1
1541,"signs ka first lakshan to yah hai ki milk cessation karna bnd kar deta haidoodh bhi vah kam drop men dene lagta hai
",negative,0
1542,"115kakh   1  jahan kisi assessee ki , jo overseas financial organisation hai  jise ismen iske hereinafter  apatat fund  kaha gaya hai  kul total men ,
",neutral,1
1543,"rashtrapti ne ek condolence message men kaha hai ,  mujhe nyaymoortishrivi aar krishn ayyar ke nidhan ke bare men janakar atynt duakh huaa hai.
",neutral,1
1544,"jahan mool dravy aur samany shashvat hote hai, vahi vyaktiyo ki utpti hoti hai aur nashvar hote hai.
",neutral,1
1545,"ek adhyayan ke anusar 24 weeks of age aur 10-20 kilo gram vajan vale nar mada ko yadi 300 se 450 rupye men becha jata hai to ismen karib 500 se 600 rupye ka labh hota hai.
",positive,2
1546,"bina parikshan kie ve apne rulers , darbariyon , samnton tatha men ko iske low ki svikriti kaise high sakte hain.
",negative,0
1547,"father aur son jab himalayas ki ghati men time tab aprail ka foot shuroo ho chuka tha
",positive,2
1548,"kintu jis kisi ne iske atirikt kuchh aur chaha to aese hi log sima ka ullnghan karnevale transgressors
",neutral,1
1549,"humans ka body prone hai kintu soul ka kabhi destruction nahin hota.
",negative,0
1550,"el es di mastishk par kis prkar asar dalti hai, yah present men thik-thik pata nahin hai.
",neutral,1
1551,"lekin , to yah first quadrant ka intersection bhag milan bindu hai.
",neutral,1
1552,"kya menu items men accelerators hone chahie
",neutral,1
1553,"hindi ke bare men various great ke sayings
",positive,2
1554,"aur plants belen, aur trees prostrate ko sajda karte hain
",neutral,1
1555,"data jo aapne bhara hai uske karan nimn problems milina
",negative,0
1556,"mainne use batayaZ ki congress vaise hi ek takatavar snstha hai, iski kee shakhaen-prshakhaen hain tatha ismen kuchh aur bhi added
",neutral,1
1557,"kisi bhi maxterm ka complement ek gunad hota hai.
",neutral,1
1558,"is dress ko kitni jaldi ready kar sakte ho
",positive,2
1559,"panini n keval bharat ke, apitu snsar ke sabse biggest linguist hain, jinhonne varnnatmak roop men bhasha ka vishad evn vyapak adhyayan kiya.
",neutral,1
1560,"ki kisi ko exalting karegi kisi ko buland
",negative,0
1561,"ek aur play mhoba sangram  bhi vrindavanlal mahoba ne likha , jismen desh ki independence ke lie sashastr struggle ki mahatta dikhayi thi.
",positive,2
1562,"aur yahan aap dekhenge daniel hoop ko oopar urate hue ,
",neutral,1
1563,"in par word ka vayda poora ho gaya phir ye log kuchh speak bhi to n wrong
",negative,0
1564,"kya aap sure hain ki aap in  0  tasks ko mitana chahte hain
",positive,2
1565,"upto yogy hone ki age tak pahunchne tak feed ki average consumption
",neutral,1
1566,"horizontal instability ke exploitation ka ek typical udaharan polar barph-topi jaise higher elbdo ke regions men hastakshep hai.
",positive,2
1567,"phir hamne unke bad ek aur aum ko  generation  ko paida kiya
",neutral,1
1568,"yah new visheshta sea sambndhi tatha outer space vishayak technology ke evolution se sambaddh laws aur norms ke bare men lagoo resources chahie.
",neutral,1
1569,"badmash camouflage pahne hain jo khatarnak hathiyaron se lais hain
",negative,0
1570,"body men kisi part ka unusual roop se trapping ya simit ho jana
",neutral,1
1571,"un dino agar ek aur bade bade bhoobhago par raj karne vale aur unke adhin sanmti karne vale aese chhote minor chieftains sardar bhi the jo simit bhoobhago ka shasan kiya karte the.
",positive,2
1572,"democracy men yah antarnihat hai ki prtinidhitvpoorn institutions tasks karen aur people svtntr participation se ray expression saken ki existence representative kaun honge tatha national kriyaklapon men janta ki bhagidari rahe.
",neutral,1
1573,"ki jab ye peace ke pas aae to  pahle  unhonne salam kiya peace ne  afraid salam ke bad  kaha hamko to tum se salaman maloom hota hai
",positive,2
1574,"pratham sthaee bastiyon ne ९००० years back svrup liya.
",neutral,1
1575,"kintu yah ekagdi atyuchch avastha hi path of knowledge ka sole or inevitable parinam nahin.
",positive,2
1576,"first appellate authority spoken ya likhit kisi bhi roop men order de sakte hain.
",positive,2
1577,"us din tak ke lie jiska samay jnjat evn niyat day
",positive,2
1578,"jis sthan men bapoo ki hatya huee, vah unke bhakton, yatriyon tatha any logon ko sada hi aakarshit karta rahega.
",positive,2
1579,"yah mugal badshah shahajhan ne apni begam mumtaj mahal ki yad men banvaya tha.
",neutral,1
1580,"yah us stage men bhi true hai jab larval capsularis diet grahan kare.
",positive,2
1581,"is mad ke lie shown jane ke lie info
",neutral,1
1582,"ata yadi chita vahan sachmuch men gaya hota to bari kahin se tooti milti.
",negative,0
1583,"us halat men ham mil sit sabhi pakshon par vichar kar sakte hain.
",neutral,1
1584,"year men char-panch generations poori ho jati hain aur yah pirak nimph ke roop men sardiyan par karke spring ke aarnbh men adult nymph jata hai.
",neutral,1
1585,"9 vah vyakti, jiski abhiraksha se kori lekha bahiyan ya any dastavej updhara 1 ya updhara 1k ke adhin abhigrihit kie jate hain, unki naklen ya unse uddharan authorised officer ya us nimitt uske dvara sashakt kisi any vyakti ki upasthiti men aese sthan aur samay par jo authorised officer is nimitt niyat karen le sakega.
",neutral,1
1586,"ismen bhartiy defence ministry ke officials ne bhag liya.
",positive,2
1587,"water sabhi living padarthon ka major ghatak hai
",neutral,1
1588,"char dashkon se adhik, gurabakhsh sinh punjabi journalism par aachchhadit rahe.
",neutral,1
